dealid,artistsid,pitched
6576,158036,0
6587,158036,0
6539,158036,0
6622,158036,0
6636,158036,0
6670,158036,0
6651,158036,0
6665,158036,0
6668,158036,0
6676,158036,0
6637,158036,0
4995,158036,0
6627,158036,0
6685,158036,0
6680,158036,0
6737,158036,0
6732,158036,0
6742,158036,0
6712,158036,0
6744,158036,0
6767,158036,0
6764,158036,0
6775,158036,0
6713,158036,0
6634,158036,0
6778,158036,0
6774,158036,0
6796,158036,0
6805,158036,0
6804,158036,0
6803,158036,0
6802,158036,0
6808,158036,0
6814,158036,0
6793,158036,0
6819,158036,0
6813,158036,0
6807,158036,0
5871,158007,0
6414,158007,0
3255,158007,0
6438,158007,0
6480,158007,0
6479,158007,0
6477,158007,0
6474,158007,0
6476,158007,0
6467,158007,0
6501,158007,0
6495,158007,0
6509,158007,0
6490,158007,0
6517,158007,0
6497,158007,0
6520,158007,0
6496,158007,0
6536,158007,0
5814,158007,0
6569,158007,0
6552,158007,0
6591,158007,0
6586,158007,0
6549,158007,0
6594,158007,0
6577,158007,0
6471,158007,0
6598,158007,0
6566,158007,0
6601,158007,0
6603,158007,0
6568,158007,0
6556,158007,0
6564,158007,0
6395,158007,0
6620,158007,0
6608,158007,0
6576,158007,0
6587,158007,0
6539,158007,0
6622,158007,0
6636,158007,0
6670,158007,0
6651,158007,0
6665,158007,0
6668,158007,0
6676,158007,0
6637,158007,0
4995,158007,0
6627,158007,0
6685,158007,0
6680,158007,0
6737,158007,0
6732,158007,0
6742,158007,0
6712,158007,0
6744,158007,0
6767,158007,0
6764,158007,0
6775,158007,0
6713,158007,0
6634,158007,0
6778,158007,0
6774,158007,0
6796,158007,1
6805,158007,0
6804,158007,0
6803,158007,0
6802,158007,0
6808,158007,0
6814,158007,0
6793,158007,0
6819,158007,0
6813,158007,0
6807,158007,0
5871,158004,0
6414,158004,1
3255,158004,0
6438,158004,0
6480,158004,0
6479,158004,0
6477,158004,0
6474,158004,0
6476,158004,0
6467,158004,0
6501,158004,0
6495,158004,0
6509,158004,0
6490,158004,0
6517,158004,0
6497,158004,0
6520,158004,0
6496,158004,0
6536,158004,0
5814,158004,0
6569,158004,0
6552,158004,0
6591,158004,0
6586,158004,0
6549,158004,0
6594,158004,0
6577,158004,0
6471,158004,0
6598,158004,0
6566,158004,0
6601,158004,0
6603,158004,0
6568,158004,0
6556,158004,0
6564,158004,0
6395,158004,0
6620,158004,0
6608,158004,1
6576,158004,0
6587,158004,0
6539,158004,0
6622,158004,0
6636,158004,0
6670,158004,0
6651,158004,0
6665,158004,0
6668,158004,0
6676,158004,0
6637,158004,0
4995,158004,0
6627,158004,0
6685,158004,0
6680,158004,0
6737,158004,0
6732,158004,0
6742,158004,0
6712,158004,0
6744,158004,0
6767,158004,0
6764,158004,0
6775,158004,0
6713,158004,0
6634,158004,0
6778,158004,0
6774,158004,0
6796,158004,0
6805,158004,0
6804,158004,0
6803,158004,0
6802,158004,0
6808,158004,0
6814,158004,0
6793,158004,0
6819,158004,0
6813,158004,0
6807,158004,0
5871,157997,0
6414,157997,0
3255,157997,0
6438,157997,0
6480,157997,0
6479,157997,0
6477,157997,0
6474,157997,0
6476,157997,0
6467,157997,0
6501,157997,0
6495,157997,0
6509,157997,0
6490,157997,0
6517,157997,0
6497,157997,0
6520,157997,0
6496,157997,0
6536,157997,0
5814,157997,0
6569,157997,0
6552,157997,0
6591,157997,0
6586,157997,0
6549,157997,0
6594,157997,0
6577,157997,0
6471,157997,0
6598,157997,0
6566,157997,0
6601,157997,0
6603,157997,0
6568,157997,0
6556,157997,0
6564,157997,0
6395,157997,0
6620,157997,0
6608,157997,1
6576,157997,0
6587,157997,0
6539,157997,0
6622,157997,0
6636,157997,0
6670,157997,0
6651,157997,0
6665,157997,0
6668,157997,0
6676,157997,0
6637,157997,0
4995,157997,0
6627,157997,0
6685,157997,0
6680,157997,0
6737,157997,0
6732,157997,0
6742,157997,0
6712,157997,0
6744,157997,0
6767,157997,0
6764,157997,0
6775,157997,0
6713,157997,0
6634,157997,0
6778,157997,0
6774,157997,0
6796,157997,0
6805,157997,0
6804,157997,0
6803,157997,0
6802,157997,0
6808,157997,0
6814,157997,0
6793,157997,0
6819,157997,0
6813,157997,0
6807,157997,0
5871,157933,0
6414,157933,0
3255,157933,0
6438,157933,0
6480,157933,0
6479,157933,0
6477,157933,0
6474,157933,0
6476,157933,0
6467,157933,0
6501,157933,0
6495,157933,0
6509,157933,0
6490,157933,0
6517,157933,0
6497,157933,0
6520,157933,0
6496,157933,0
6536,157933,0
5814,157933,0
6569,157933,0
6552,157933,0
6591,157933,0
6586,157933,0
6549,157933,0
6594,157933,0
6577,157933,0
6471,157933,0
6598,157933,0
6566,157933,0
6601,157933,0
6603,157933,0
6568,157933,0
6556,157933,0
6564,157933,0
6395,157933,0
6620,157933,0
6608,157933,0
6576,157933,0
6587,157933,0
6539,157933,0
6622,157933,0
6636,157933,0
6670,157933,0
6651,157933,0
6665,157933,0
6668,157933,0
6676,157933,0
6637,157933,0
4995,157933,0
6627,157933,0
6685,157933,0
6680,157933,0
6737,157933,0
6732,157933,0
6742,157933,0
6712,157933,0
6744,157933,0
6767,157933,0
6764,157933,0
6775,157933,0
6713,157933,0
6634,157933,1
6778,157933,0
6774,157933,0
6796,157933,0
6805,157933,0
6804,157933,0
6803,157933,0
6802,157933,0
6808,157933,0
6814,157933,0
6793,157933,0
6819,157933,0
6813,157933,0
6807,157933,0
5871,157920,0
6414,157920,0
3255,157920,0
6438,157920,0
6480,157920,0
6479,157920,0
6477,157920,0
6474,157920,0
6476,157920,0
6467,157920,0
6501,157920,0
6495,157920,0
6509,157920,0
6490,157920,0
6517,157920,0
6497,157920,0
6520,157920,0
6496,157920,0
6536,157920,0
5814,157920,0
6569,157920,0
6552,157920,0
6591,157920,0
6586,157920,0
6549,157920,0
6594,157920,0
6577,157920,0
6471,157920,0
6598,157920,0
6566,157920,0
6601,157920,0
6603,157920,0
6568,157920,0
6556,157920,0
6564,157920,0
6395,157920,0
6620,157920,0
6608,157920,1
6576,157920,0
6587,157920,0
6539,157920,0
6622,157920,0
6636,157920,0
6670,157920,0
6651,157920,0
6665,157920,0
6668,157920,0
6676,157920,0
6637,157920,0
4995,157920,0
6627,157920,0
6685,157920,0
6680,157920,0
6737,157920,0
6732,157920,0
6742,157920,0
6712,157920,0
6744,157920,0
6767,157920,0
6764,157920,0
6775,157920,0
6713,157920,0
6634,157920,0
6778,157920,0
6774,157920,0
6796,157920,0
6805,157920,0
6804,157920,0
6803,157920,0
6802,157920,0
6808,157920,0
6814,157920,0
6793,157920,0
6819,157920,0
6813,157920,0
6807,157920,0
5871,1579,0
6414,1579,0
3255,1579,0
6438,1579,0
6480,1579,0
6479,1579,0
6477,1579,0
6474,1579,0
6476,1579,0
6467,1579,0
6501,1579,0
6495,1579,0
6509,1579,0
6490,1579,0
6517,1579,0
6497,1579,0
6520,1579,0
6496,1579,0
6536,1579,0
5814,1579,0
6569,1579,0
6552,1579,0
6591,1579,0
6586,1579,0
6549,1579,0
6594,1579,0
6577,1579,0
6471,1579,0
6598,1579,0
6566,1579,0
6601,1579,0
6603,1579,0
6568,1579,0
6556,1579,0
6564,1579,0
6395,1579,0
6620,1579,0
6608,1579,0
6576,1579,0
6587,1579,0
6539,1579,0
6622,1579,0
6636,1579,0
6670,1579,0
6651,1579,0
6665,1579,0
6668,1579,0
6676,1579,0
6637,1579,0
4995,1579,1
6627,1579,0
6685,1579,0
6680,1579,0
6737,1579,0
6732,1579,0
6742,1579,0
6712,1579,0
6744,1579,0
6767,1579,0
6764,1579,0
6775,1579,0
6713,1579,0
6634,1579,0
6778,1579,0
6774,1579,0
6796,1579,0
6805,1579,0
6804,1579,0
6803,1579,0
6802,1579,0
6808,1579,0
6814,1579,0
6793,1579,0
6819,1579,0
6813,1579,0
6807,1579,0
5871,157899,0
6414,157899,0
3255,157899,0
6438,157899,0
6480,157899,0
6479,157899,0
6477,157899,0
6474,157899,0
6476,157899,0
6467,157899,0
6501,157899,0
6495,157899,0
6509,157899,0
6490,157899,0
6517,157899,0
6497,157899,0
6520,157899,0
6496,157899,0
6536,157899,0
5814,157899,0
6569,157899,0
6552,157899,0
6591,157899,0
6586,157899,0
6549,157899,0
6594,157899,0
6577,157899,0
6471,157899,0
6598,157899,0
6566,157899,0
6601,157899,0
6603,157899,0
6568,157899,0
6556,157899,0
6564,157899,0
6395,157899,0
6620,157899,0
6608,157899,0
6576,157899,0
6587,157899,0
6539,157899,0
6622,157899,0
6636,157899,0
6670,157899,0
6651,157899,1
6665,157899,0
6668,157899,0
6676,157899,0
6637,157899,0
4995,157899,0
6627,157899,0
6685,157899,0
6680,157899,0
6737,157899,0
6732,157899,0
6742,157899,0
6712,157899,0
6744,157899,0
6767,157899,0
6764,157899,0
6775,157899,0
6713,157899,0
6634,157899,0
6778,157899,0
6774,157899,0
6796,157899,0
6805,157899,0
6804,157899,0
6803,157899,0
6802,157899,0
6808,157899,0
6814,157899,0
6793,157899,0
6819,157899,0
6813,157899,0
6807,157899,0
5871,157898,0
6414,157898,0
3255,157898,0
6438,157898,0
6480,157898,0
6479,157898,0
6477,157898,0
6474,157898,0
6476,157898,0
6467,157898,0
6501,157898,0
6495,157898,0
6509,157898,0
6490,157898,0
6517,157898,0
6497,157898,0
6520,157898,0
6496,157898,0
6536,157898,0
5814,157898,0
6569,157898,0
6552,157898,0
6591,157898,0
6586,157898,0
6549,157898,0
6594,157898,0
6577,157898,0
6471,157898,0
6598,157898,0
6566,157898,0
6601,157898,0
6603,157898,0
6568,157898,0
6556,157898,0
6564,157898,0
6395,157898,0
6620,157898,0
6608,157898,0
6576,157898,0
6587,157898,0
6539,157898,0
6622,157898,1
6636,157898,0
6670,157898,0
6651,157898,0
6665,157898,0
6668,157898,0
6676,157898,0
6637,157898,0
4995,157898,0
6627,157898,0
6685,157898,0
6680,157898,0
6737,157898,0
6732,157898,0
6742,157898,0
6712,157898,0
6744,157898,0
6767,157898,0
6764,157898,0
6775,157898,0
6713,157898,0
6634,157898,0
6778,157898,0
6774,157898,0
6796,157898,0
6805,157898,0
6804,157898,0
6803,157898,0
6802,157898,0
6808,157898,0
6814,157898,0
6793,157898,0
6819,157898,0
6813,157898,0
6807,157898,0
5871,157832,0
6414,157832,0
3255,157832,0
6438,157832,0
6480,157832,0
6479,157832,0
6477,157832,0
6474,157832,0
6476,157832,0
6467,157832,0
6501,157832,0
6495,157832,0
6509,157832,1
6490,157832,0
6517,157832,0
6497,157832,0
6520,157832,0
6496,157832,0
6536,157832,0
5814,157832,0
6569,157832,0
6552,157832,0
6591,157832,0
6586,157832,0
6549,157832,0
6594,157832,0
6577,157832,0
6471,157832,0
6598,157832,0
6566,157832,0
6601,157832,0
6603,157832,0
6568,157832,0
6556,157832,0
6564,157832,0
6395,157832,0
6620,157832,0
6608,157832,0
6576,157832,0
6587,157832,0
6539,157832,0
6622,157832,0
6636,157832,0
6670,157832,0
6651,157832,0
6665,157832,0
6668,157832,0
6676,157832,0
6637,157832,0
4995,157832,0
6627,157832,0
6685,157832,0
6680,157832,0
6737,157832,0
6732,157832,0
6742,157832,0
6712,157832,0
6744,157832,0
6767,157832,0
6764,157832,0
6775,157832,0
6713,157832,0
6634,157832,0
6778,157832,0
6774,157832,0
6796,157832,0
6805,157832,0
6804,157832,0
6803,157832,0
6802,157832,0
6808,157832,0
6814,157832,0
6793,157832,0
6819,157832,0
6813,157832,0
6807,157832,0
5871,157742,0
6414,157742,0
3255,157742,0
6438,157742,0
6480,157742,0
6479,157742,0
6477,157742,0
6474,157742,0
6476,157742,0
6467,157742,0
6501,157742,0
6495,157742,0
6509,157742,0
6490,157742,0
6517,157742,0
6497,157742,0
6520,157742,0
6496,157742,0
6536,157742,0
5814,157742,0
6569,157742,0
6552,157742,0
6591,157742,0
6586,157742,0
6549,157742,0
6594,157742,0
6577,157742,0
6471,157742,0
6598,157742,0
6566,157742,0
6601,157742,0
6603,157742,0
6568,157742,0
6556,157742,0
6564,157742,0
6395,157742,0
6620,157742,0
6608,157742,0
6576,157742,0
6587,157742,0
6539,157742,0
6622,157742,0
6636,157742,0
6670,157742,0
6651,157742,0
6665,157742,0
6668,157742,0
6676,157742,0
6637,157742,0
4995,157742,0
6627,157742,0
6685,157742,0
6680,157742,0
6737,157742,0
6732,157742,0
6742,157742,0
6712,157742,0
6744,157742,0
6767,157742,0
6764,157742,0
6775,157742,0
6713,157742,0
6634,157742,0
6778,157742,0
6774,157742,0
6796,157742,1
6805,157742,0
6804,157742,0
6803,157742,0
6802,157742,0
6808,157742,0
6814,157742,0
6793,157742,0
6819,157742,0
6813,157742,0
6807,157742,0
5871,157683,0
6414,157683,0
3255,157683,0
6438,157683,0
6480,157683,0
6479,157683,1
6477,157683,0
6474,157683,0
6476,157683,0
6467,157683,0
6501,157683,0
6495,157683,0
6509,157683,0
6490,157683,0
6517,157683,0
6497,157683,0
6520,157683,0
6496,157683,0
6536,157683,0
5814,157683,0
6569,157683,0
6552,157683,0
6591,157683,0
6586,157683,0
6549,157683,0
6594,157683,0
6577,157683,0
6471,157683,0
6598,157683,0
6566,157683,0
6601,157683,0
6603,157683,0
6568,157683,0
6556,157683,0
6564,157683,0
6395,157683,0
6620,157683,0
6608,157683,0
6576,157683,0
6587,157683,0
6539,157683,0
6622,157683,0
6636,157683,0
6670,157683,0
6651,157683,0
6665,157683,0
6668,157683,0
6676,157683,0
6637,157683,0
4995,157683,0
6627,157683,0
6685,157683,0
6680,157683,0
6737,157683,0
6732,157683,0
6742,157683,0
6712,157683,0
6744,157683,0
6767,157683,0
6764,157683,0
6775,157683,0
6713,157683,0
6634,157683,0
6778,157683,0
6774,157683,0
6796,157683,1
6805,157683,0
6804,157683,0
6803,157683,0
6802,157683,0
6808,157683,0
6814,157683,0
6793,157683,0
6819,157683,0
6813,157683,0
6807,157683,0
5871,157681,0
6414,157681,0
3255,157681,0
6438,157681,0
6480,157681,0
6479,157681,0
6477,157681,0
6474,157681,0
6476,157681,0
6467,157681,0
6501,157681,0
6495,157681,0
6509,157681,0
6490,157681,0
6517,157681,0
6497,157681,0
6520,157681,0
6496,157681,0
6536,157681,0
5814,157681,0
6569,157681,0
6552,157681,0
6591,157681,0
6586,157681,0
6549,157681,0
6594,157681,0
6577,157681,0
6471,157681,0
6598,157681,0
6566,157681,0
6601,157681,0
6603,157681,0
6568,157681,0
6556,157681,0
6564,157681,0
6395,157681,0
6620,157681,0
6608,157681,0
6576,157681,0
6587,157681,0
6539,157681,0
6622,157681,0
6636,157681,0
6670,157681,0
6651,157681,0
6665,157681,0
6668,157681,0
6676,157681,0
6637,157681,0
4995,157681,0
6627,157681,0
6685,157681,1
6680,157681,0
6737,157681,0
6732,157681,0
6742,157681,0
6712,157681,0
6744,157681,0
6767,157681,0
6764,157681,0
6775,157681,0
6713,157681,0
6634,157681,0
6778,157681,0
6774,157681,0
6796,157681,0
6805,157681,0
6804,157681,0
6803,157681,0
6802,157681,0
6808,157681,0
6814,157681,0
6793,157681,0
6819,157681,0
6813,157681,0
6807,157681,0
5871,157675,0
6414,157675,0
3255,157675,0
6438,157675,0
6480,157675,0
6479,157675,0
6477,157675,0
6474,157675,0
6476,157675,0
6467,157675,0
6501,157675,0
6495,157675,0
6509,157675,0
6490,157675,0
6517,157675,0
6497,157675,0
6520,157675,0
6496,157675,0
6536,157675,0
5814,157675,0
6569,157675,0
6552,157675,1
6591,157675,0
6586,157675,0
6549,157675,0
6594,157675,1
6577,157675,0
6471,157675,0
6598,157675,0
6566,157675,0
6601,157675,0
6603,157675,0
6568,157675,0
6556,157675,0
6564,157675,0
6395,157675,0
6620,157675,0
6608,157675,0
6576,157675,0
6587,157675,0
6539,157675,0
6622,157675,0
6636,157675,0
6670,157675,0
6651,157675,0
6665,157675,0
6668,157675,0
6676,157675,0
6637,157675,0
4995,157675,0
6627,157675,0
6685,157675,0
6680,157675,0
6737,157675,0
6732,157675,0
6742,157675,0
6712,157675,0
6744,157675,0
6767,157675,0
6764,157675,0
6775,157675,0
6713,157675,0
6634,157675,0
6778,157675,0
6774,157675,0
6796,157675,0
6805,157675,0
6804,157675,0
6803,157675,0
6802,157675,0
6808,157675,0
6814,157675,0
6793,157675,0
6819,157675,0
6813,157675,0
6807,157675,0
5871,157647,0
6414,157647,0
3255,157647,0
6438,157647,0
6480,157647,0
6479,157647,0
6477,157647,0
6474,157647,0
6476,157647,0
6467,157647,0
6501,157647,0
6495,157647,0
6509,157647,0
6490,157647,0
6517,157647,0
6497,157647,0
6520,157647,0
6496,157647,0
6536,157647,0
5814,157647,0
6569,157647,0
6552,157647,0
6591,157647,0
6586,157647,0
6549,157647,0
6594,157647,0
6577,157647,0
6471,157647,0
6598,157647,0
6566,157647,0
6601,157647,0
6603,157647,0
6568,157647,0
6556,157647,0
6564,157647,0
6395,157647,0
6620,157647,0
6608,157647,0
6576,157647,0
6587,157647,0
6539,157647,0
6622,157647,0
6636,157647,0
6670,157647,0
6651,157647,0
6665,157647,0
6668,157647,0
6676,157647,0
6637,157647,0
4995,157647,0
6627,157647,0
6685,157647,0
6680,157647,0
6737,157647,0
6732,157647,0
6742,157647,0
6712,157647,0
6744,157647,0
6767,157647,1
6764,157647,0
6775,157647,0
6713,157647,0
6634,157647,0
6778,157647,0
6774,157647,0
6796,157647,0
6805,157647,0
6804,157647,0
6803,157647,0
6802,157647,0
6808,157647,0
6814,157647,0
6793,157647,0
6819,157647,0
6813,157647,0
6807,157647,0
5871,157606,0
6414,157606,0
3255,157606,0
6438,157606,0
6480,157606,0
6479,157606,0
6477,157606,0
6474,157606,0
6476,157606,0
6467,157606,0
6501,157606,0
6495,157606,1
6509,157606,0
6490,157606,0
6517,157606,0
6497,157606,0
6520,157606,0
6496,157606,0
6536,157606,0
5814,157606,0
6569,157606,0
6552,157606,0
6591,157606,0
6586,157606,0
6549,157606,0
6594,157606,0
6577,157606,0
6471,157606,0
6598,157606,0
6566,157606,0
6601,157606,0
6603,157606,0
6568,157606,0
6556,157606,0
6564,157606,0
6395,157606,0
6620,157606,0
6608,157606,0
6576,157606,0
6587,157606,0
6539,157606,0
6622,157606,0
6636,157606,0
6670,157606,0
6651,157606,0
6665,157606,0
6668,157606,0
6676,157606,0
6637,157606,0
4995,157606,0
6627,157606,0
6685,157606,0
6680,157606,0
6737,157606,0
6732,157606,0
6742,157606,0
6712,157606,0
6744,157606,0
6767,157606,0
6764,157606,0
6775,157606,0
6713,157606,0
6634,157606,0
6778,157606,0
6774,157606,0
6796,157606,0
6805,157606,0
6804,157606,0
6803,157606,0
6802,157606,0
6808,157606,0
6814,157606,0
6793,157606,0
6819,157606,0
6813,157606,0
6807,157606,0
5871,157568,0
6414,157568,0
3255,157568,0
6438,157568,0
6480,157568,0
6479,157568,0
6477,157568,0
6474,157568,0
6476,157568,0
6467,157568,0
6501,157568,0
6495,157568,0
6509,157568,0
6490,157568,0
6517,157568,0
6497,157568,0
6520,157568,0
6496,157568,0
6536,157568,0
5814,157568,0
6569,157568,0
6552,157568,0
6591,157568,0
6586,157568,0
6549,157568,0
6594,157568,0
6577,157568,0
6471,157568,0
6598,157568,0
6566,157568,0
6601,157568,0
6603,157568,0
6568,157568,0
6556,157568,0
6564,157568,0
6395,157568,0
6620,157568,0
6608,157568,1
6576,157568,0
6587,157568,0
6539,157568,0
6622,157568,0
6636,157568,0
6670,157568,0
6651,157568,0
6665,157568,0
6668,157568,0
6676,157568,0
6637,157568,0
4995,157568,0
6627,157568,0
6685,157568,0
6680,157568,0
6737,157568,0
6732,157568,0
6742,157568,0
6712,157568,0
6744,157568,0
6767,157568,0
6764,157568,0
6775,157568,0
6713,157568,0
6634,157568,0
6778,157568,0
6774,157568,0
6796,157568,0
6805,157568,0
6804,157568,0
6803,157568,0
6802,157568,0
6808,157568,0
6814,157568,0
6793,157568,0
6819,157568,0
6813,157568,0
6807,157568,0
5871,157555,0
6414,157555,1
3255,157555,0
6438,157555,0
6480,157555,0
6479,157555,0
6477,157555,0
6474,157555,0
6476,157555,0
6467,157555,0
6501,157555,0
6495,157555,0
6509,157555,0
6490,157555,0
6517,157555,0
6497,157555,0
6520,157555,0
6496,157555,0
6536,157555,0
5814,157555,0
6569,157555,0
6552,157555,0
6591,157555,0
6586,157555,0
6549,157555,0
6594,157555,0
6577,157555,0
6471,157555,0
6598,157555,0
6566,157555,0
6601,157555,0
6603,157555,0
6568,157555,0
6556,157555,0
6564,157555,0
6395,157555,0
6620,157555,0
6608,157555,0
6576,157555,0
6587,157555,0
6539,157555,0
6622,157555,0
6636,157555,0
6670,157555,0
6651,157555,0
6665,157555,0
6668,157555,0
6676,157555,0
6637,157555,0
4995,157555,0
6627,157555,0
6685,157555,0
6680,157555,0
6737,157555,0
6732,157555,0
6742,157555,0
6712,157555,0
6744,157555,0
6767,157555,0
6764,157555,0
6775,157555,0
6713,157555,0
6634,157555,0
6778,157555,0
6774,157555,0
6796,157555,0
6805,157555,0
6804,157555,0
6803,157555,0
6802,157555,0
6808,157555,0
6814,157555,0
6793,157555,0
6819,157555,0
6813,157555,0
6807,157555,0
5871,157533,0
6414,157533,0
3255,157533,0
6438,157533,0
6480,157533,0
6479,157533,0
6477,157533,0
6474,157533,1
6476,157533,0
6467,157533,0
6501,157533,0
6495,157533,0
6509,157533,0
6490,157533,0
6517,157533,0
6497,157533,0
6520,157533,0
6496,157533,0
6536,157533,0
5814,157533,0
6569,157533,0
6552,157533,0
6591,157533,0
6586,157533,0
6549,157533,0
6594,157533,0
6577,157533,0
6471,157533,0
6598,157533,0
6566,157533,0
6601,157533,1
6603,157533,0
6568,157533,0
6556,157533,0
6564,157533,0
6395,157533,0
6620,157533,1
6608,157533,0
6576,157533,0
6587,157533,0
6539,157533,0
6622,157533,0
6636,157533,0
6670,157533,0
6651,157533,0
6665,157533,0
6668,157533,0
6676,157533,0
6637,157533,0
4995,157533,0
6627,157533,0
6685,157533,0
6680,157533,0
6737,157533,0
6732,157533,0
6742,157533,0
6712,157533,0
6744,157533,0
6767,157533,0
6764,157533,0
6775,157533,0
6713,157533,0
6634,157533,0
6778,157533,0
6774,157533,0
6796,157533,0
6805,157533,0
6804,157533,0
6803,157533,0
6802,157533,0
6808,157533,0
6814,157533,0
6793,157533,0
6819,157533,0
6813,157533,0
6807,157533,0
5871,157480,0
6414,157480,0
3255,157480,0
6438,157480,0
6480,157480,0
6479,157480,0
6477,157480,0
6474,157480,0
6476,157480,0
6467,157480,0
6501,157480,0
6495,157480,0
6509,157480,0
6490,157480,0
6517,157480,0
6497,157480,0
6520,157480,0
6496,157480,0
6536,157480,0
5814,157480,0
6569,157480,0
6552,157480,0
6591,157480,0
6586,157480,0
6549,157480,0
6594,157480,0
6577,157480,0
6471,157480,0
6598,157480,0
6566,157480,0
6601,157480,0
6603,157480,0
6568,157480,0
6556,157480,0
6564,157480,1
6395,157480,0
6620,157480,0
6608,157480,0
6576,157480,0
6587,157480,0
6539,157480,0
6622,157480,0
6636,157480,0
6670,157480,0
6651,157480,0
6665,157480,0
6668,157480,0
6676,157480,0
6637,157480,0
4995,157480,0
6627,157480,0
6685,157480,0
6680,157480,0
6737,157480,0
6732,157480,0
6742,157480,0
6712,157480,0
6744,157480,0
6767,157480,0
6764,157480,0
6775,157480,0
6713,157480,0
6634,157480,0
6778,157480,0
6774,157480,0
6796,157480,0
6805,157480,0
6804,157480,0
6803,157480,0
6802,157480,0
6808,157480,0
6814,157480,0
6793,157480,0
6819,157480,0
6813,157480,0
6807,157480,0
5871,157479,0
6414,157479,0
3255,157479,0
6438,157479,0
6480,157479,0
6479,157479,0
6477,157479,0
6474,157479,0
6476,157479,0
6467,157479,0
6501,157479,0
6495,157479,0
6509,157479,0
6490,157479,0
6517,157479,1
6497,157479,0
6520,157479,0
6496,157479,0
6536,157479,0
5814,157479,0
6569,157479,0
6552,157479,0
6591,157479,0
6586,157479,0
6549,157479,0
6594,157479,0
6577,157479,0
6471,157479,0
6598,157479,0
6566,157479,0
6601,157479,0
6603,157479,0
6568,157479,0
6556,157479,0
6564,157479,0
6395,157479,0
6620,157479,0
6608,157479,0
6576,157479,0
6587,157479,0
6539,157479,0
6622,157479,0
6636,157479,0
6670,157479,0
6651,157479,0
6665,157479,0
6668,157479,0
6676,157479,0
6637,157479,0
4995,157479,0
6627,157479,0
6685,157479,0
6680,157479,0
6737,157479,0
6732,157479,0
6742,157479,0
6712,157479,0
6744,157479,0
6767,157479,0
6764,157479,0
6775,157479,0
6713,157479,0
6634,157479,0
6778,157479,0
6774,157479,0
6796,157479,0
6805,157479,0
6804,157479,0
6803,157479,0
6802,157479,0
6808,157479,0
6814,157479,0
6793,157479,0
6819,157479,0
6813,157479,1
6807,157479,0
5871,157444,0
6414,157444,0
3255,157444,0
6438,157444,0
6480,157444,0
6479,157444,0
6477,157444,0
6474,157444,0
6476,157444,0
6467,157444,0
6501,157444,0
6495,157444,0
6509,157444,0
6490,157444,0
6517,157444,0
6497,157444,0
6520,157444,0
6496,157444,0
6536,157444,0
5814,157444,0
6569,157444,0
6552,157444,0
6591,157444,0
6586,157444,0
6549,157444,0
6594,157444,0
6577,157444,0
6471,157444,0
6598,157444,0
6566,157444,0
6601,157444,0
6603,157444,0
6568,157444,0
6556,157444,0
6564,157444,0
6395,157444,0
6620,157444,0
6608,157444,0
6576,157444,0
6587,157444,0
6539,157444,0
6622,157444,0
6636,157444,0
6670,157444,0
6651,157444,0
6665,157444,0
6668,157444,0
6676,157444,0
6637,157444,0
4995,157444,0
6627,157444,0
6685,157444,0
6680,157444,0
6737,157444,0
6732,157444,0
6742,157444,0
6712,157444,0
6744,157444,0
6767,157444,0
6764,157444,0
6775,157444,0
6713,157444,0
6634,157444,1
6778,157444,0
6774,157444,0
6796,157444,0
6805,157444,0
6804,157444,0
6803,157444,0
6802,157444,0
6808,157444,0
6814,157444,0
6793,157444,0
6819,157444,0
6813,157444,0
6807,157444,0
5871,157434,0
6414,157434,0
3255,157434,0
6438,157434,0
6480,157434,0
6479,157434,0
6477,157434,0
6474,157434,0
6476,157434,0
6467,157434,0
6501,157434,0
6495,157434,0
6509,157434,0
6490,157434,0
6517,157434,0
6497,157434,0
6520,157434,0
6496,157434,0
6536,157434,0
5814,157434,0
6569,157434,0
6552,157434,0
6591,157434,0
6586,157434,0
6549,157434,0
6594,157434,0
6577,157434,0
6471,157434,0
6598,157434,0
6566,157434,0
6601,157434,0
6603,157434,0
6568,157434,0
6556,157434,0
6564,157434,0
6395,157434,0
6620,157434,0
6608,157434,0
6576,157434,0
6587,157434,0
6539,157434,0
6622,157434,0
6636,157434,0
6670,157434,0
6651,157434,0
6665,157434,0
6668,157434,0
6676,157434,0
6637,157434,0
4995,157434,0
6627,157434,0
6685,157434,0
6680,157434,0
6737,157434,0
6732,157434,0
6742,157434,0
6712,157434,0
6744,157434,0
6767,157434,0
6764,157434,0
6775,157434,0
6713,157434,0
6634,157434,0
6778,157434,0
6774,157434,0
6796,157434,1
6805,157434,0
6804,157434,0
6803,157434,0
6802,157434,0
6808,157434,0
6814,157434,0
6793,157434,0
6819,157434,0
6813,157434,0
6807,157434,0
5871,157414,0
6414,157414,0
3255,157414,0
6438,157414,0
6480,157414,0
6479,157414,0
6477,157414,0
6474,157414,0
6476,157414,0
6467,157414,0
6501,157414,0
6495,157414,0
6509,157414,0
6490,157414,0
6517,157414,0
6497,157414,0
6520,157414,0
6496,157414,0
6536,157414,0
5814,157414,0
6569,157414,0
6552,157414,0
6591,157414,0
6586,157414,0
6549,157414,0
6594,157414,0
6577,157414,0
6471,157414,0
6598,157414,0
6566,157414,0
6601,157414,0
6603,157414,0
6568,157414,0
6556,157414,0
6564,157414,0
6395,157414,0
6620,157414,0
6608,157414,0
